53;13;11.0278;14.0556;13.0833;12.1111;11.1389;11.1667;10.1944;10.2222;9.25
54;13;11.0278;14.0556;13.0833;12.1111;11.1389;11.1667;10.1944;10.2222;10.25
55;13;11.0278;15.0556;13.0833;12.1111;11.1389;11.1667;10.1944;10.2222;10.25
56;13;11.0278;15.0556;13.0833;12.1111;11.1389;11.1667;10.1944;10.2222;10.25
57;13;11.0278;15.0556;13.0833;12.1111;11.1389;11.1667;10.1944;10.2222;10.25
58;13;11.0278;15.0556;13.0833;12.1111;11.1389;11.1667;11.1944;10.2222;10.25
59;13;11.0278;15.0556;13.0833;12.1111;12.1389;11.1667;11.1944;10.2222;10.25
60;13;11.0278;15.0556;13.0833;12.1111;12.1389;11.1667;11.1944;10.2222;10.25
61;13;11.0278;15.0556;13.0833;12.1111;12.1389;11.1667;11.1944;10.2222;10.25
62;13;11.0278;15.0556;13.0833;12.1111;12.1389;11.1667;11.1944;10.2222;10.25
63;13;11.0278;15.0556;14.0833;13.1111;12.1389;11.1667;11.1944;11.2222;10.25
64;13;11.0278;15.0556;14.0833;13.1111;12.1389;11.1667;11.1944;11.2222;10.25
65;13;11.0278;15.0556;14.0833;13.1111;12.1389;11.1667;11.1944;11.2222;10.25
66;13;11.0278;15.0556;14.0833;13.1111;12.1389;12.1667;11.1944;11.2222;10.25
67;13;11.0278;15.0556;14.0833;13.1111;12.1389;12.1667;11.1944;11.2222;10.25
68;13;11.0278;15.0556;14.0833;13.1111;12.1389;12.1667;11.1944;11.2222;11.25
69;13;11.0278;16.0556;14.0833;13.1111;12.1389;12.1667;11.1944;11.2222;11.25
70;13;11.0278;16.0556;14.0833;13.1111;12.1389;12.1667;11.1944;11.2222;11.25
71;13;11.0278;16.0556;14.0833;13.1111;12.1389;12.1667;11.1944;11.2222;11.25
72;14;11.0278;16.0556;14.0833;13.1111;12.1389;12.1667;12.1944;11.2222;11.25
73;14;11.0278;16.0556;14.0833;13.1111;13.1389;12.1667;12.1944;11.2222;11.25
74;14;11.0278;16.0556;14.0833;13.1111;13.1389;12.1667;12.1944;11.2222;11.25
75;14;11.0278;16.0556;14.0833;13.1111;13.1389;12.1667;12.1944;11.2222;11.25
76;14;11.0278;16.0556;14.0833;13.1111;13.1389;12.1667;12.1944;11.2222;11.25
77;14;11.0278;16.0556;15.0833;14.1111;13.1389;12.1667;12.1944;12.2222;11.25
78;14;11.0278;16.0556;15.0833;14.1111;13.1389;12.1667;12.1944;12.2222;11.25
79;14;11.0278;16.0556;15.0833;14.1111;13.1389;12.1667;12.1944;12.2222;11.25
